type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,2620,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36679314,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,3,6,14,6,13,7,13,7,13,7,13,7,13,8,13,8,12,8,12,8,12,8,12,8,12,8,12,8,12,8,11,9,11,10,11,10,10,10,10,10,10,10,10,10,10,11,10,11,10,11,10,12,10,6,5,12,9,12,10,13,10,13,10,13,10,13,10,13,10,14,9,14,9,14,10,14,11,14,11,13,11,14,11,14,12,14,12,14,12,14,12,14,12,13,13,13,13,12,13,12,14,11,15,11,15,10,15,2,3,0,0,0,0,0,0,0,0,0,0,3,13,15,55,17,57,18,57,18,56,19,55,20,54,22,55,23,54,23,53,23,52,23,50,24,50,25,51,27,52,29,51,30,50,31,51,31,49,31,47,33,48,34,48,34,46,34,45,34,45,33,46,34,46,39,46,41,46,41,45,42,44,44,41,45,41,46,43,47,43,47,42,46,43,46,44,49,45,49,44,48,45,51,46,52,47,51,47,50,46,51,49,52,51,51,51,51,52,50,54,49,55,47,57,45,57,43,57,42,57,42,58,40,59,37,59,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-4,-51,-14,-51,-15,-52,-18,-53,-19,-52,-20,-50,-20,-49,-21,-49,-23,-51,-24,-52,-24,-52,-22,-53,-22,-53,-22,-50,-23,-48,-23,-48,-23,-49,-22,-47,-22,-47,-22,-48,-22,-47,-22,-46,-22,-48,-20,-48,-19,-48,-19,-49,-18,-47,-16,-46,-15,-49,-14,-50,-13,-49,-12,-49,-12,-49,-12,-49,-10,-49,-10,-49,-8,-51,-5,-53,-3,-52,-2,-52,0,-53,1,-55,2,-56,3,-55,4,-53,5,-53,5,-53,6,-54,8,-56,9,-58,9,-57,11,-55,12,-55,11,-58,12,-60,13,-60,13,-62,13,-16,3]"
CSI_DATA,2621,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36689317,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,4,-1,19,-1,20,-1,20,-1,20,-1,19,-1,19,-2,19,-2,19,-2,19,-3,18,-4,19,-4,19,-5,19,-5,19,-5,19,-5,19,-5,19,-6,18,-6,18,-6,18,-6,18,-7,18,-7,17,-8,18,-9,18,-9,19,-10,9,-5,19,-10,19,-10,20,-10,19,-11,19,-11,20,-10,20,-11,20,-11,20,-11,20,-12,20,-12,21,-12,21,-12,22,-11,23,-10,23,-10,23,-10,23,-10,24,-9,24,-9,24,-8,24,-7,24,-7,24,-7,24,-7,25,-6,6,-2,0,0,0,0,0,0,0,0,0,0,8,5,32,20,32,20,34,19,34,17,33,17,33,17,33,17,34,17,33,16,33,14,34,13,35,12,35,12,35,13,35,12,37,11,37,11,35,11,35,9,37,8,38,7,37,7,36,6,37,5,36,5,37,5,38,4,39,4,39,3,40,3,40,2,40,1,41,1,42,0,42,-1,42,0,42,0,43,-1,44,-2,44,-2,46,-1,46,0,46,1,46,2,46,2,48,3,49,3,49,4,48,4,48,4,48,4,48,6,48,8,48,9,47,11,46,13,45,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,4,-32,16,-33,16,-34,15,-35,14,-34,13,-33,13,-33,13,-34,12,-35,12,-35,11,-36,10,-36,11,-36,10,-35,9,-34,8,-34,10,-34,11,-33,10,-32,9,-32,10,-32,10,-32,10,-32,11,-32,11,-32,11,-31,12,-30,12,-29,12,-30,12,-29,13,-29,14,-29,15,-28,16,-27,17,-28,17,-28,18,-27,20,-27,20,-27,20,-26,20,-26,21,-26,22,-26,23,-26,24,-25,24,-24,25,-23,26,-23,28,-23,28,-23,27,-23,28,-22,28,-22,28,-23,29,-23,31,-23,32,-22,32,-6,8]"
CSI_DATA,2622,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36709323,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,-4,5,-15,4,-15,4,-16,4,-16,4,-15,3,-15,2,-15,2,-15,2,-15,2,-15,2,-15,2,-16,2,-16,2,-15,1,-15,1,-16,0,-16,-1,-15,-1,-15,-1,-15,-1,-15,-2,-15,-2,-16,-2,-16,-2,-16,-2,-16,-2,-8,-4,-17,-3,-17,-4,-17,-4,-17,-4,-17,-4,-17,-5,-17,-5,-17,-5,-17,-5,-18,-4,-18,-4,-18,-4,-18,-4,-19,-4,-19,-4,-20,-4,-19,-4,-19,-3,-19,-3,-19,-3,-19,-2,-19,-1,-19,-1,-19,0,-19,0,-19,0,-5,0,0,0,0,0,0,0,0,0,0,5,-5,21,-20,21,-21,21,-22,20,-22,19,-22,19,-22,18,-23,17,-23,17,-23,17,-23,17,-23,16,-23,16,-23,16,-24,15,-26,14,-27,13,-27,13,-26,12,-25,13,-26,13,-27,12,-26,11,-26,12,-26,12,-26,12,-26,10,-28,9,-29,8,-29,8,-30,8,-30,8,-30,9,-31,8,-31,7,-31,8,-31,9,-32,9,-33,9,-32,9,-32,8,-33,8,-34,8,-34,9,-34,10,-34,11,-35,12,-35,12,-35,13,-34,14,-33,15,-33,16,-33,16,-33,16,-33,16,-33,16,-32,16,-30,4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,26,9,26,8,27,8,28,7,28,5,27,4,27,3,27,3,28,4,28,5,28,5,28,6,29,5,28,4,26,3,27,3,27,3,26,3,25,3,25,3,25,3,26,4,25,5,25,5,25,6,25,6,24,6,24,6,24,7,24,7,23,8,23,8,24,8,24,8,24,9,23,10,23,12,22,12,22,13,22,13,23,14,23,14,23,15,22,15,22,15,22,15,22,16,22,17,21,18,21,19,21,18,20,18,21,19,21,20,21,20,21,21,22,5,5]"
CSI_DATA,2623,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36719317,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-4,0,-16,0,-16,0,-16,0,-16,0,-16,-1,-15,-2,-15,-2,-15,-2,-15,-2,-16,-2,-16,-2,-16,-2,-16,-3,-15,-3,-15,-4,-15,-5,-15,-5,-15,-5,-15,-5,-15,-5,-15,-6,-15,-6,-15,-6,-15,-6,-15,-6,-15,-4,-8,-8,-16,-8,-16,-8,-16,-8,-16,-8,-15,-9,-16,-9,-16,-9,-16,-9,-16,-9,-17,-8,-17,-8,-17,-9,-17,-9,-17,-9,-18,-8,-18,-8,-19,-8,-18,-8,-18,-8,-18,-7,-18,-7,-19,-6,-19,-5,-19,-4,-19,-4,-19,-1,-5,0,0,0,0,0,0,0,0,0,0,3,-7,12,-27,13,-27,12,-29,11,-28,11,-27,11,-27,10,-28,10,-28,9,-28,8,-28,7,-28,6,-28,6,-28,7,-28,7,-28,8,-29,7,-29,6,-28,4,-28,3,-30,3,-30,2,-29,1,-29,0,-29,0,-29,0,-29,0,-30,-1,-30,-1,-30,-1,-31,-2,-31,-3,-31,-4,-32,-5,-32,-5,-32,-5,-33,-6,-34,-7,-34,-7,-34,-7,-34,-6,-35,-4,-36,-2,-36,-3,-36,-4,-36,-5,-37,-4,-38,-3,-38,-3,-38,-3,-38,-3,-37,-2,-37,0,-36,1,-36,4,-37,5,-36,5,-36,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,25,11,25,11,25,12,26,11,25,11,25,11,26,10,26,9,26,9,26,8,27,8,27,8,27,8,26,7,26,8,26,8,25,8,24,9,24,10,24,10,23,9,23,9,23,8,24,8,24,8,24,9,23,10,22,11,21,12,21,12,21,13,21,14,20,14,20,15,20,15,19,15,19,16,19,16,20,16,19,18,18,19,18,20,18,20,18,21,18,22,17,22,15,22,15,22,14,22,15,22,16,22,15,23,15,23,15,25,16,26,15,27,14,6,3]"
CSI_DATA,2624,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36859307,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,3,4,14,4,14,4,14,4,14,4,14,4,14,5,14,5,13,5,13,5,13,6,13,6,13,6,13,6,13,6,13,7,13,7,12,7,12,7,12,7,12,8,12,8,12,8,11,9,11,9,12,9,12,5,6,10,12,10,12,11,12,11,12,11,12,11,12,11,12,11,12,12,12,12,12,12,13,12,13,11,13,11,13,12,13,12,14,12,14,11,15,11,14,11,15,10,15,10,15,9,16,9,16,8,16,8,16,1,4,0,0,0,0,0,0,0,0,0,0,2,6,8,27,8,28,10,29,10,28,10,27,10,27,11,26,11,26,12,26,12,26,12,25,12,24,12,24,13,24,14,24,15,24,15,24,15,23,15,23,16,23,17,23,17,22,18,21,18,21,17,21,17,21,18,20,20,20,21,21,22,20,22,20,22,20,22,20,23,20,23,20,24,20,24,21,25,21,25,21,25,21,26,20,27,21,26,21,26,22,26,23,26,23,26,24,25,25,25,26,25,26,24,26,24,26,22,26,21,27,21,27,21,28,20,29,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-27,-8,-28,-8,-29,-9,-29,-10,-28,-10,-27,-10,-27,-11,-27,-11,-27,-11,-26,-11,-26,-11,-27,-11,-28,-11,-27,-11,-26,-12,-26,-12,-26,-11,-25,-11,-25,-11,-25,-11,-25,-11,-25,-10,-25,-10,-25,-10,-25,-10,-25,-9,-25,-8,-25,-8,-25,-7,-25,-7,-25,-6,-25,-6,-26,-5,-26,-5,-26,-5,-25,-4,-25,-2,-27,-2,-27,-1,-27,0,-27,0,-27,1,-28,1,-28,1,-28,2,-28,2,-27,3,-27,4,-27,4,-27,4,-27,5,-28,6,-28,6,-28,6,-30,7,-31,7,-30,7,-8,1]"
CSI_DATA,2625,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36869301,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,2,2,9,11,9,11,9,11,9,11,9,11,9,11,9,11,9,10,10,10,10,10,10,10,10,10,11,10,10,9,11,9,11,9,12,8,11,8,11,8,11,8,11,8,12,8,12,7,13,7,13,7,13,7,7,3,14,7,14,7,14,7,14,7,14,7,14,7,15,7,15,7,15,7,16,7,16,7,16,7,16,8,16,8,16,8,16,9,16,9,16,9,15,10,15,10,15,10,14,10,14,11,14,11,14,12,13,12,3,3,0,0,0,0,0,0,0,0,0,0,4,5,19,21,20,21,20,20,20,20,21,20,21,19,21,19,21,19,21,18,20,16,21,16,22,17,23,18,23,17,23,16,23,15,24,16,24,15,24,14,25,14,25,13,25,12,25,11,24,12,24,13,25,12,27,11,27,9,27,9,28,9,28,8,29,8,29,9,29,9,30,8,29,8,29,9,30,9,31,10,32,10,33,9,32,9,32,9,33,9,34,10,34,11,33,11,33,11,31,12,31,13,32,14,32,16,33,16,32,16,31,16,30,17,29,18,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1,-29,7,-29,6,-30,5,-29,5,-28,4,-27,3,-28,2,-29,2,-29,2,-30,2,-29,2,-29,2,-30,2,-29,2,-28,1,-28,1,-28,1,-27,2,-26,2,-26,1,-27,1,-27,1,-27,2,-26,2,-26,2,-26,3,-25,4,-25,4,-25,4,-26,5,-25,5,-25,5,-24,5,-25,6,-25,7,-26,8,-25,10,-24,10,-24,11,-24,12,-24,12,-24,12,-24,13,-24,14,-23,14,-22,13,-23,14,-23,15,-23,16,-23,16,-23,17,-23,17,-23,17,-23,17,-24,18,-23,18,-24,19,-6,5]"
CSI_DATA,2626,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36879304,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,5,0,20,2,20,1,20,1,20,1,20,1,19,1,19,0,19,0,19,-1,20,-1,20,-1,20,-2,20,-2,19,-2,19,-2,20,-3,20,-4,19,-4,19,-4,19,-4,19,-4,19,-5,19,-6,20,-6,20,-6,19,-6,10,-4,20,-7,21,-7,21,-8,21,-8,21,-8,21,-8,21,-8,21,-8,22,-9,23,-9,23,-9,22,-8,22,-8,23,-8,24,-8,25,-7,25,-7,25,-6,25,-6,25,-6,25,-5,25,-4,25,-3,25,-3,24,-2,24,-1,6,-1,0,0,0,0,0,0,0,0,0,0,9,-2,37,-5,39,-6,38,-7,38,-8,38,-9,37,-10,37,-9,37,-9,36,-10,36,-11,36,-12,36,-12,36,-12,36,-13,36,-15,36,-16,36,-16,34,-15,33,-16,34,-17,35,-19,33,-19,33,-19,33,-18,33,-17,33,-18,34,-22,33,-24,33,-24,33,-25,31,-25,32,-24,33,-25,33,-26,33,-27,34,-26,35,-25,36,-27,35,-27,36,-27,37,-29,38,-30,37,-29,37,-28,37,-28,40,-27,41,-28,41,-28,42,-27,43,-25,44,-24,43,-23,44,-22,45,-22,45,-21,44,-19,44,-18,11,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,9,-11,36,-13,34,-14,34,-15,34,-15,33,-16,32,-16,32,-17,32,-19,32,-19,33,-18,33,-17,33,-18,33,-18,31,-18,29,-18,30,-18,31,-17,31,-17,29,-18,29,-18,29,-18,29,-17,31,-16,31,-16,31,-14,31,-13,29,-13,29,-13,29,-12,30,-11,30,-12,30,-12,31,-12,31,-12,32,-10,32,-8,34,-7,34,-6,33,-5,33,-5,33,-5,35,-4,35,-3,36,-3,36,-2,36,-2,36,-1,36,0,36,0,37,1,37,2,36,2,36,3,38,3,38,3,38,3,39,1,10]"
CSI_DATA,2627,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36889301,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,3,-1,15,-1,15,-2,15,-2,15,-2,15,-2,14,-2,14,-3,14,-3,14,-3,14,-3,15,-3,15,-3,15,-3,14,-4,14,-4,14,-5,14,-5,13,-5,13,-6,13,-6,13,-6,14,-6,13,-6,14,-6,14,-7,14,-7,7,-4,14,-8,15,-8,15,-8,15,-8,14,-8,14,-9,15,-9,15,-9,15,-9,16,-9,16,-9,16,-8,16,-8,16,-8,17,-8,18,-8,18,-8,17,-8,17,-8,18,-7,18,-7,18,-6,18,-5,18,-4,18,-4,18,-4,4,-1,0,0,0,0,0,0,0,0,0,0,7,-3,27,-11,28,-11,28,-13,27,-13,25,-12,26,-13,26,-13,26,-13,25,-14,25,-15,24,-16,24,-16,24,-16,23,-15,24,-16,25,-17,24,-17,23,-16,22,-17,23,-18,23,-19,22,-19,21,-20,21,-21,20,-20,20,-20,20,-20,21,-22,21,-22,21,-23,21,-23,21,-23,21,-24,21,-25,21,-25,21,-26,21,-27,20,-28,20,-28,20,-27,21,-27,22,-27,24,-27,25,-27,25,-27,25,-27,25,-27,26,-27,26,-27,26,-27,26,-26,27,-26,26,-24,27,-22,29,-21,31,-20,31,-20,8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,-3,26,-3,27,-5,27,-6,27,-6,27,-6,28,-5,28,-6,27,-6,26,-7,26,-7,27,-8,27,-8,27,-9,26,-8,25,-8,26,-8,26,-8,25,-8,25,-7,25,-6,24,-6,24,-6,24,-7,24,-7,24,-6,24,-5,25,-5,25,-4,24,-4,24,-3,24,-3,25,-2,25,-1,25,0,25,0,25,1,24,1,25,1,25,1,26,2,27,4,27,4,27,4,27,5,27,7,26,7,26,8,26,7,26,6,25,7,26,7,27,8,27,8,26,8,28,9,29,10,28,2,6]"
CSI_DATA,2628,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36899331,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,0,-16,0,-16,1,-16,1,-16,0,-16,1,-16,1,-15,1,-15,1,-15,1,-15,2,-15,3,-16,3,-15,3,-15,3,-15,3,-15,3,-15,4,-15,4,-15,4,-15,4,-15,4,-14,4,-14,5,-15,6,-15,6,-15,7,-8,3,-16,7,-16,6,-16,7,-15,7,-16,7,-17,7,-17,7,-16,7,-16,7,-16,8,-17,8,-17,8,-17,8,-18,7,-18,7,-19,7,-19,7,-19,6,-19,6,-19,5,-19,4,-19,4,-19,4,-19,4,-19,4,-19,3,-5,0,0,0,0,0,0,0,0,0,0,0,-7,-4,-27,-14,-27,-12,-28,-12,-28,-11,-28,-10,-28,-10,-28,-11,-28,-10,-28,-8,-28,-8,-28,-8,-28,-8,-29,-8,-28,-6,-28,-4,-30,-4,-31,-3,-31,-3,-29,-3,-29,-5,-29,-4,-29,-2,-30,-1,-29,-2,-30,-3,-30,-3,-29,-1,-29,1,-29,2,-31,2,-32,3,-33,2,-33,1,-33,2,-32,3,-33,2,-34,1,-35,1,-35,1,-34,2,-34,3,-34,3,-36,3,-37,3,-38,2,-37,0,-38,0,-37,0,-37,-2,-37,-3,-37,-4,-38,-5,-37,-5,-36,-5,-37,-6,-38,-6,-38,-7,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-6,20,-21,21,-20,22,-19,22,-18,22,-18,22,-17,22,-17,23,-16,24,-15,22,-15,22,-16,23,-17,24,-17,24,-17,24,-15,24,-13,23,-14,22,-15,22,-14,23,-13,23,-13,22,-13,20,-14,19,-15,19,-15,20,-16,19,-16,19,-16,19,-15,19,-16,19,-16,19,-16,19,-17,19,-17,19,-18,18,-18,16,-19,15,-20,15,-20,16,-22,16,-22,16,-22,16,-23,15,-24,14,-24,14,-23,14,-23,14,-24,14,-24,13,-24,12,-26,12,-27,13,-27,12,-26,12,-27,13,-28,13,-27,3,-7]"
CSI_DATA,2629,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36909325,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,2,-12,10,-12,10,-12,11,-12,11,-11,10,-11,10,-10,11,-10,11,-10,11,-10,11,-10,11,-10,12,-10,12,-10,11,-9,11,-9,12,-8,12,-7,12,-7,13,-8,13,-7,13,-7,13,-7,13,-7,13,-7,14,-7,13,-4,7,-6,15,-6,15,-6,15,-6,15,-6,16,-6,16,-6,16,-5,16,-5,16,-6,17,-7,17,-7,16,-7,16,-7,16,-7,17,-7,18,-8,18,-8,17,-8,17,-8,17,-8,17,-9,16,-10,16,-10,16,-11,15,-11,15,-3,3,0,0,0,0,0,0,0,0,0,0,-6,4,-21,20,-20,21,-20,23,-20,22,-19,22,-19,23,-19,23,-18,23,-17,22,-17,23,-17,23,-17,23,-16,23,-15,23,-13,25,-13,26,-13,27,-13,26,-13,25,-13,26,-13,26,-11,25,-11,25,-12,25,-13,25,-12,25,-9,27,-8,28,-7,29,-7,29,-7,29,-7,30,-8,30,-7,31,-6,31,-7,31,-8,31,-8,32,-9,31,-8,31,-7,32,-6,33,-7,33,-7,34,-9,34,-10,34,-10,34,-11,34,-12,34,-13,33,-14,33,-15,33,-15,32,-14,32,-14,33,-15,32,-17,32,-5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-7,-13,-28,-11,-28,-10,-28,-8,-29,-8,-29,-7,-29,-6,-29,-6,-29,-6,-29,-6,-28,-7,-28,-8,-29,-7,-29,-6,-28,-5,-28,-5,-29,-6,-29,-6,-28,-5,-27,-4,-27,-4,-27,-4,-26,-5,-26,-7,-26,-7,-25,-8,-26,-9,-26,-8,-25,-7,-25,-8,-25,-9,-24,-9,-25,-8,-25,-9,-25,-10,-25,-10,-25,-13,-23,-15,-23,-15,-23,-15,-23,-16,-23,-16,-23,-16,-24,-17,-24,-17,-23,-16,-23,-17,-23,-17,-22,-17,-22,-18,-21,-20,-21,-21,-21,-21,-21,-20,-22,-21,-22,-22,-23,-21,-23,-6,-6]"
CSI_DATA,2630,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36919301,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,-1,-15,-1,-15,0,-16,0,-16,0,-15,0,-15,0,-15,1,-15,1,-15,2,-15,2,-15,1,-15,1,-15,2,-15,2,-15,2,-15,3,-15,4,-14,4,-14,4,-14,4,-14,4,-14,5,-14,5,-15,5,-15,5,-15,5,-8,3,-15,7,-16,7,-16,7,-15,7,-15,7,-15,8,-16,8,-15,8,-16,8,-16,8,-17,7,-17,7,-17,7,-17,7,-18,7,-18,7,-18,7,-18,7,-19,7,-19,6,-19,6,-19,6,-19,5,-19,4,-19,3,-19,3,-5,0,0,0,0,0,0,0,0,0,0,0,-8,-2,-28,-7,-28,-7,-29,-7,-29,-6,-29,-5,-29,-5,-30,-4,-29,-4,-28,-3,-28,-3,-28,-2,-28,-2,-28,-2,-28,-2,-29,-1,-29,1,-30,1,-29,1,-28,1,-29,3,-29,4,-29,3,-28,4,-29,4,-29,3,-29,4,-30,5,-30,7,-30,8,-30,9,-30,9,-30,9,-30,10,-30,11,-30,11,-30,10,-31,10,-32,10,-32,10,-32,11,-33,11,-33,11,-33,11,-34,11,-35,11,-35,11,-36,11,-36,10,-37,9,-37,7,-36,7,-37,6,-36,6,-36,6,-37,5,-37,3,-37,3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-6,20,-21,21,-20,22,-20,22,-19,22,-18,22,-17,23,-17,23,-17,23,-17,23,-16,23,-16,23,-17,23,-16,24,-15,23,-15,22,-15,22,-16,21,-15,21,-14,21,-14,21,-14,20,-15,20,-15,20,-15,20,-16,19,-17,18,-17,18,-16,18,-17,18,-17,17,-17,17,-18,17,-18,16,-18,16,-19,15,-19,13,-20,13,-21,13,-22,13,-22,13,-22,12,-23,12,-23,12,-23,11,-24,11,-24,10,-24,10,-25,9,-25,9,-25,7,-26,7,-27,9,-26,8,-26,7,-28,8,-29,9,-28,2,-7]"
CSI_DATA,2631,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36929322,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,2,4,10,18,10,18,10,17,10,17,10,17,10,17,10,17,10,16,11,16,12,16,12,16,13,16,13,15,13,15,13,15,13,15,14,14,14,14,14,14,14,14,14,14,14,14,15,13,16,12,17,13,17,13,8,6,17,13,18,14,18,14,18,13,18,13,18,14,18,14,19,14,19,14,20,14,20,14,20,14,20,14,20,15,20,17,20,17,20,17,19,18,18,18,18,19,17,19,17,19,17,19,17,19,16,20,15,20,3,5,0,0,0,0,0,0,0,0,0,0,2,8,11,36,12,38,13,37,14,36,15,36,15,36,15,36,15,36,16,35,17,33,19,33,20,33,20,34,20,34,20,34,21,34,21,34,21,32,22,30,23,32,24,31,25,30,26,28,27,28,26,28,27,28,28,29,29,29,29,29,30,28,31,27,31,27,32,29,33,28,33,27,33,27,35,27,37,27,36,27,36,27,38,29,37,31,36,32,36,31,36,31,36,34,36,35,36,34,36,34,36,34,36,35,35,36,34,37,32,39,30,40,28,40,27,40,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-3,-34,-10,-33,-11,-34,-13,-34,-14,-34,-14,-33,-14,-32,-13,-33,-13,-33,-15,-34,-16,-33,-16,-33,-16,-33,-17,-32,-16,-31,-16,-31,-16,-31,-15,-31,-14,-31,-14,-31,-14,-31,-13,-31,-13,-32,-13,-32,-13,-31,-13,-32,-12,-31,-11,-31,-10,-32,-11,-32,-10,-32,-8,-32,-8,-33,-6,-33,-5,-33,-4,-33,-4,-35,-3,-35,-3,-35,-3,-34,-1,-35,-1,-36,-1,-36,1,-36,2,-36,3,-35,4,-36,6,-36,7,-37,6,-38,6,-39,6,-37,6,-36,7,-39,7,-40,8,-39,9,-40,11,-10,3]"
CSI_DATA,2632,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36939311,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,3,4,14,4,14,4,15,4,15,4,14,4,14,4,14,5,14,5,13,5,13,6,14,6,14,6,13,6,13,6,13,7,13,7,13,7,12,7,12,7,12,7,12,8,12,8,11,9,12,9,12,9,12,5,6,10,12,10,12,10,13,11,13,10,13,10,13,11,13,11,13,11,13,11,13,12,13,12,13,11,13,11,14,11,14,11,15,11,15,11,16,10,16,10,16,9,16,9,16,8,16,8,17,8,17,7,17,1,4,0,0,0,0,0,0,0,0,0,0,0,7,0,29,1,29,2,30,2,30,2,29,3,29,3,29,3,28,4,28,5,28,6,28,6,27,6,28,6,27,6,27,7,28,8,29,9,29,9,28,9,27,9,27,10,26,11,26,11,26,11,26,11,25,12,25,13,24,14,26,15,27,16,28,15,28,15,27,16,26,16,26,16,27,17,28,18,27,18,28,18,27,17,27,17,28,17,30,18,31,18,32,17,32,17,33,16,32,16,32,15,33,15,32,14,33,13,33,12,32,11,33,10,34,10,35,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-3,-26,-12,-26,-13,-26,-14,-27,-15,-26,-14,-25,-15,-25,-15,-24,-15,-24,-16,-23,-15,-24,-16,-25,-17,-25,-18,-25,-18,-24,-17,-22,-17,-23,-17,-23,-16,-23,-16,-23,-14,-22,-14,-22,-15,-21,-14,-21,-14,-22,-14,-22,-14,-23,-13,-23,-13,-23,-13,-24,-12,-23,-11,-24,-12,-25,-11,-25,-10,-25,-10,-24,-10,-25,-8,-26,-7,-26,-7,-28,-7,-28,-7,-28,-7,-28,-6,-28,-6,-28,-5,-27,-4,-27,-3,-29,-2,-28,-2,-27,-2,-28,-2,-30,-1,-30,-2,-28,-2,-31,-2,-33,-1,-31,-1,-8,0]"
CSI_DATA,2633,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36949322,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,2,-3,9,-12,9,-12,9,-13,9,-13,9,-13,8,-12,8,-12,8,-13,8,-13,8,-13,8,-13,8,-13,8,-13,7,-13,7,-13,7,-14,6,-14,5,-14,5,-14,5,-14,6,-14,5,-14,5,-15,5,-15,5,-15,5,-15,2,-8,4,-16,4,-17,4,-17,4,-17,4,-17,4,-17,4,-17,4,-17,4,-17,5,-18,5,-18,5,-18,5,-17,5,-18,5,-18,6,-19,6,-19,6,-18,7,-18,7,-18,7,-18,8,-17,9,-17,9,-17,9,-16,10,-16,2,-4,0,0,0,0,0,0,0,0,0,0,4,-5,20,-21,20,-23,19,-22,19,-23,19,-24,17,-24,16,-24,16,-24,15,-24,15,-23,16,-23,17,-23,17,-24,16,-26,14,-26,13,-26,13,-26,13,-25,12,-25,12,-27,12,-28,11,-27,11,-26,12,-26,13,-26,12,-26,11,-29,9,-30,8,-30,8,-30,8,-29,8,-29,7,-30,6,-31,7,-31,8,-30,10,-30,11,-31,11,-32,11,-33,10,-34,9,-34,9,-33,9,-33,11,-34,11,-36,11,-35,12,-35,13,-33,15,-32,17,-32,18,-33,18,-33,18,-33,17,-33,17,-31,18,-30,4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,26,12,26,12,26,11,26,10,25,9,25,7,26,6,28,7,28,8,28,8,28,8,27,8,27,7,25,6,25,6,27,6,27,5,25,4,24,4,24,4,25,5,26,6,26,7,25,7,24,8,23,8,23,8,22,8,23,9,22,9,22,9,22,8,22,9,23,9,23,10,23,13,23,14,22,14,20,14,20,14,21,15,22,16,22,16,21,16,21,16,21,16,22,17,21,18,21,19,21,20,19,20,18,19,19,21,20,21,20,20,20,21,22,5,5]"
